"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NAICS_2","SITESELECTION_LATITUDE2","SITESELECTION_LONGITUDE2","SITESELECTION_NAICS2_2","DataSource"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","4978149",NA,NA,NA,NA,NA,NA,NA,"SUPPLIED TO WASH PLANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5094904",NA,NA,NA,NA,NA,NA,NA,"SUPPLIED TO WASH PLANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5210091",NA,NA,NA,NA,NA,NA,NA,"OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5210091",NA,NA,NA,NA,NA,NA,NA,"SUPPLIED TO WASH PLANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5432195",NA,NA,NA,NA,NA,NA,NA,"DUST CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5432195",NA,NA,NA,NA,NA,NA,NA,"INDUSTRIAL PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5432195",NA,NA,NA,NA,NA,NA,NA,"RECLAIMED FROM CLARIFIERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5432195",NA,NA,NA,NA,NA,NA,NA,"SUPPLIED TO ASPHALT PLANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5432195",NA,NA,NA,NA,NA,NA,NA,"SUPPLIED TO WASH PLANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5576269",NA,NA,NA,NA,NA,NA,NA,"DUST CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5576269",NA,NA,NA,NA,NA,NA,NA,"RECLAIMED FROM CLARIFIERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5576269",NA,NA,NA,NA,NA,NA,NA,"SUPPLIED TO ASPHALT PLANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5576269",NA,NA,NA,NA,NA,NA,NA,"SUPPLIED TO WASH PLANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5719269",NA,NA,NA,NA,NA,NA,NA,"RECLAIMED FROM CLARIFIERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5719269",NA,NA,NA,NA,NA,NA,NA,"SUPPLIED TO WASH PLANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5859081",NA,NA,NA,NA,NA,NA,NA,"RECLAIMED FROM CLARIFIERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","5859081",NA,NA,NA,NA,NA,NA,NA,"SUPPLIED TO WASH PLANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"WW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","6001505",NA,NA,NA,NA,NA,NA,NA,"RECLAIMED FROM CLARIFIERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"14-400223.0000",NA,NA,"14-400223.0000","6001505",NA,NA,NA,NA,NA,NA,NA,"SUPPLIED TO WASH PLANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-216002.0000",NA,NA,"16-216002.0000","4238426",NA,NA,NA,NA,NA,NA,NA,"DOMESTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-216002.0000",NA,NA,"16-216002.0000","4238426",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX AMA",NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","4425224",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","4459339",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","4610361",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","4684256",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","4855760",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","4970580",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","5087779",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","5203438",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","5425864",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","5569734",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","5711022",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","5849542",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","5991426",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","6160337",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","6317359",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","6461124",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400014.0000",NA,NA,"16-400014.0000","6600061",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400023.0000",NA,NA,"16-400023.0000","4425762",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400023.0000",NA,NA,"16-400023.0000","4462146",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","AG",NA,"16-400023.0000",NA,NA,"16-400023.0000","4613924",NA,NA,NA,NA,NA,NA,NA,"FEEDLOT OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PINAL AMA",NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
