"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","DataSource"
"OH","RL","SW","IN","NA","9349 12014","NA",NA,"939800010012013","NA",NA,"939000000009349",NA,"939800010012013",NA,"NA","3494","Valves and Pipe Fittings, Not Elsewhere Classified","5040002","5040002","5040002",NA,NA,"mohican",NA,"380 N. Main St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",25,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9349 12015","NA",NA,"939800010012014","NA",NA,"939000000009349",NA,"939800010012014",NA,"NA","3494","Valves and Pipe Fittings, Not Elsewhere Classified","5040002","5040002","5040002",NA,NA,"mohican",NA,"380 N. Main St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",74,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9349 12016","NA",NA,"939800010012015","NA",NA,"939000000009349",NA,"939800010012015",NA,"NA","3494","Valves and Pipe Fittings, Not Elsewhere Classified","5040002","5040002","5040002",NA,NA,"mohican",NA,"380 N. Main St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",25,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9349 12017","NA",NA,"939800010012016","NA",NA,"939000000009349",NA,"939800010012016",NA,"NA","3494","Valves and Pipe Fittings, Not Elsewhere Classified","5040002","5040002","5040002",NA,NA,"mohican",NA,"380 N. Main St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",33,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9349 12018","NA",NA,"939800010012017","NA",NA,"939000000009349",NA,"939800010012017",NA,"NA","3494","Valves and Pipe Fittings, Not Elsewhere Classified","5040002","5040002","5040002",NA,NA,"mohican",NA,"380 N. Main St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",46,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9349 12019","NA",NA,"939800010012018","NA",NA,"939000000009349",NA,"939800010012018",NA,"NA","3494","Valves and Pipe Fittings, Not Elsewhere Classified","5040002","5040002","5040002",NA,NA,"mohican",NA,"380 N. Main St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",959,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9350 12021","NA",NA,"939800010012020","NA",NA,"939000000009350",NA,"939800010012020",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","5040002","5040002","5040002",NA,NA,"mohican",NA,"1320 S. Main St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",164,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9351 12023","NA",NA,"939800010012022","NA",NA,"939000000009351",NA,"939800010012022",NA,"NA","3011","Tires and Inner Tubes","5040002","5040002","5040002",NA,NA,"mohican",NA,"515 Newman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",0,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9351 12024","NA",NA,"939800010012023","NA",NA,"939000000009351",NA,"939800010012023",NA,"NA","3011","Tires and Inner Tubes","5040002","5040002","5040002",NA,NA,"mohican",NA,"515 Newman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",219,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9351 12025","NA",NA,"939800010012024","NA",NA,"939000000009351",NA,"939800010012024",NA,"NA","3011","Tires and Inner Tubes","5040002","5040002","5040002",NA,NA,"mohican",NA,"515 Newman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",3,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9351 12026","NA",NA,"939800010012025","NA",NA,"939000000009351",NA,"939800010012025",NA,"NA","3011","Tires and Inner Tubes","5040002","5040002","5040002",NA,NA,"mohican",NA,"515 Newman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",3,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9351 12027","NA",NA,"939800010012026","NA",NA,"939000000009351",NA,"939800010012026",NA,"NA","3011","Tires and Inner Tubes","5040002","5040002","5040002",NA,NA,"mohican",NA,"515 Newman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",296,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9351 12028","NA",NA,"939800010012027","NA",NA,"939000000009351",NA,"939800010012027",NA,"NA","3011","Tires and Inner Tubes","5040002","5040002","5040002",NA,NA,"mohican",NA,"515 Newman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",156,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9351 12029","NA",NA,"939800010012028","NA",NA,"939000000009351",NA,"939800010012028",NA,"NA","3011","Tires and Inner Tubes","5040002","5040002","5040002",NA,NA,"mohican",NA,"515 Newman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",244,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9351 12030","NA",NA,"939800010012029","NA",NA,"939000000009351",NA,"939800010012029",NA,"NA","3011","Tires and Inner Tubes","5040002","5040002","5040002",NA,NA,"mohican",NA,"515 Newman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",112,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9351 12031","NA",NA,"939800010012030","NA",NA,"939000000009351",NA,"939800010012030",NA,"NA","3011","Tires and Inner Tubes","5040002","5040002","5040002",NA,NA,"mohican",NA,"515 Newman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",88,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9351 12032","NA",NA,"939800010012031","NA",NA,"939000000009351",NA,"939800010012031",NA,"NA","3011","Tires and Inner Tubes","5040002","5040002","5040002",NA,NA,"mohican",NA,"515 Newman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",877,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9352 12034","NA",NA,"939800010012033","NA",NA,"939000000009352",NA,"939800010012033",NA,"NA","NA","NA","5040002","5040002","5040002",NA,NA,"mohican",NA,"St. Rt. 97","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",603,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9353 12035","NA",NA,"939800010012034","NA",NA,"939000000009353",NA,"939800010012034",NA,"NA","3261","Vitreous China Plumbing Fixtures and China and Earthenware Fittings and Bathroom Accessories","5040002","5040002","5040002",NA,NA,"mohican",NA,"NA","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",0,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9354 12037","NA",NA,"939800010012036","NA",NA,"939000000009354",NA,"939800010012036",NA,"NA","3316","Cold-Rolled Steel Sheet, Strip, and Bars","5040002","5040002","5040002",NA,NA,"mohican",NA,"913 Bowman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",6740,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9354 12038","NA",NA,"939800010012037","NA",NA,"939000000009354",NA,"939800010012037",NA,"NA","3316","Cold-Rolled Steel Sheet, Strip, and Bars","5040002","5040002","5040002",NA,NA,"mohican",NA,"913 Bowman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",2564,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9354 12039","NA",NA,"939800010012038","NA",NA,"939000000009354",NA,"939800010012038",NA,"NA","3316","Cold-Rolled Steel Sheet, Strip, and Bars","5040002","5040002","5040002",NA,NA,"mohican",NA,"913 Bowman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",394,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9354 12040","NA",NA,"939800010012039","NA",NA,"939000000009354",NA,"939800010012039",NA,"NA","3316","Cold-Rolled Steel Sheet, Strip, and Bars","5040002","5040002","5040002",NA,NA,"mohican",NA,"913 Bowman St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",789,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9355 12042","NA",NA,"939800010012041","NA",NA,"939000000009355",NA,"939800010012041",NA,"NA","3441","Fabricated Structural Metal","5040002","5040002","5040002",NA,NA,"mohican",NA,"15 E. Smiley St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",918,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9356 12044","NA",NA,"939800010012043","NA",NA,"939000000009356",NA,"939800010012043",NA,"NA","3621","Motors and Generators","5040002","5040002","5040002",NA,NA,"mohican",NA,"330 E. 1st St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",55,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","RL","SW","IN","NA","9357 12045","NA",NA,"939800010012044","NA",NA,"939000000009357",NA,"939800010012044",NA,"NA","3312","Steel Works, Blast Furnaces (Including Coke Ovens), and Rolling Mills","5040002","5040002","5040002",NA,NA,"mohican",NA,"W. Main St.","NA","RICHLAND",NA,NA,"NA",NA,NA,"NA","NA","NA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",712,"mgal","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","WD","GW","IN","NA","939000000008824","NA",NA,"939000000008824","NA",NA,"herman falter packing company",NA,"939000000008824",NA,"NA","2013","Sausages and Other Prepared Meat Products","50600012","5060001230","50600012302",NA,NA,"kian run scioto river",NA,"NA","NA","RICHLAND",NA,NA,"384 Greenlawn Ave.",NA,NA,"39.9403419628416","-83.0065722779003","NAD27",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",37000,"gal per day","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","WD","GW","IN","NA","939000000008824","NA",NA,"939000000008824","NA",NA,"herman falter packing company",NA,"939000000008824",NA,"NA","2013","Sausages and Other Prepared Meat Products","50600012","5060001230","50600012302",NA,NA,"kian run scioto river",NA,"NA","NA","RICHLAND",NA,NA,"384 Greenlawn Ave.",NA,NA,"39.9403419628416","-83.0065722779003","NAD27",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Metered",5844233,"gal per day","Metered",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","WD","SW","IN","NA","939000000009347","NA",NA,"939000000009347","NA",NA,"mansfield graphics incorporated",NA,"939000000009347",NA,"NA","NA","NA","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"127 N. Walnut St.",NA,NA,"40.761167792619","-82.5168359778702","NAD27",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",3,"gal per day","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","WD","SW","IN","NA","939000000009348","NA",NA,"939000000009348","NA",NA,"white westinghouse elec",NA,"939000000009348",NA,"NA","3631","Household Cooking Equipment","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"246 E. 4th St.",NA,NA,"40.7631121839139","-82.5035020846333","NAD27",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",4258,"gal per day","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","WD","SW","IN","NA","939000000009349","NA",NA,"939000000009349","NA",NA,"ohio brass company",NA,"939000000009349",NA,"NA","3621","Motors and Generators","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"380 N. Main St.",NA,NA,"40.7167239308982","-82.5001679343794","NAD27",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Estimated",3297,"gal per day","Estimated",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2018,0.0513,0.0593,0.0552,0.0657,0.0635,0.058,0.0639,0.0645,0.058,0.0681,0.0577,0.0561,"mgd","NA",0.0601,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2012,0.0516,0.0376,0.0352,0.0543,0.0681,0.0847,0.0694,0.0955,0.0693,0.0842,0.07,0.059,"mgd","NA",0.065,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2009,0.0532,0.0625,0.0574,0.06,0.0642,0.0737,0.0723,0.0955,0.0477,0.0494,0.0617,0.0826,"mgd","NA",0.0651,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2015,0.0584,0.055,0,0.067,0.0655,0.0797,0.079,0.0755,0.083,0.0771,0.066,0.1084,"mgd","NA",0.0679,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2011,0.1377,0.1039,0.0658,0.0523,0.0348,0.0833,0.0806,0.0955,0.0773,0.0635,0.0693,0.0155,"mgd","NA",0.0731,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2005,0.0477,0.0761,0.0939,0.1167,0.0668,0.054,0.0697,0.0797,0.0153,0.0739,0.1053,0.1087,"mgd","NA",0.0757,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2008,0.0416,0.0376,0.069,0.1063,0.0897,0.099,0.1061,0.0955,0.1093,0.0803,0.0583,0.0429,"mgd","NA",0.078,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2014,0.0874,0.0964,0.1055,0.1143,0.1116,0.0617,0.0684,0.0616,0.0657,0.0652,0.0583,0.0513,"mgd","NA",0.0788,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2013,0.069,0.075,0.0832,0.0697,0.0729,0.0943,0.1016,0.0965,0.101,0.1019,0.0913,0.0965,"mgd","NA",0.0878,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2017,0.1745,0.1886,0.1394,0.0683,0.0919,0.0667,0.0632,0.0871,0.065,0.0658,0.0633,0.0494,"mgd","NA",0.0931,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2007,0.1177,0.1293,0.1094,0.079,0.1158,0.1437,0.0923,0.0787,0.074,0.0829,0.0757,0.0623,"mgd","NA",0.0965,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2010,0.0835,0.0893,0.0848,0.0863,0.0945,0.1053,0.1055,0.0952,0.117,0.1116,0.1317,0.1132,"mgd","NA",0.1015,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"OH","WD","GW","IN","FALSE","939000000009350","NA",NA,"939000000009350","NA",NA,"richland 02118 aggregate gw",NA,"939000000009350",NA,"NA","3822","Automatic Controls for Regulating Residential and Commercial Environments and Appliances","50400020","5040002020","50400020204",NA,NA,"outlet rocky fork",NA,"NA","NA","RICHLAND",NA,NA,"1320 S. Main St.",NA,NA,"40.7219444444444","-82.5133333333333","NAD83",2006,0.1135,0.0989,0.1006,0.119,0.12,0.1327,0.1368,0.1087,0.1107,0.12,0.1077,0.0942,"mgd","NA",0.1136,"mgd","NA",NA,"39139","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
