"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected"
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"evaporation",NA,"20343-D02",NA,NA,"3573","Evaporation",NA,NA,NA,NA,NA,"evaporation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2011,356,350,326,420,339,537,537,706,596,837,656,656,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"evaporation",NA,"20343-D02",NA,NA,"3573","Evaporation",NA,NA,NA,NA,NA,"evaporation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2012,656,558,567,762.314,1125.142,1012.179,1242.594,1463.284,1131.127,873.033,709.947,706.206,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"evaporation",NA,"20343-D02",NA,NA,"3573","Evaporation",NA,NA,NA,NA,NA,"evaporation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2013,573.045,556.586,633.641,694.237,854.33,1080.256,1287.48,1367.527,1357.053,1025.645,879.766,659.824,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"evaporation",NA,"20343-D02",NA,NA,"3573","Evaporation",NA,NA,NA,NA,NA,"evaporation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2014,670.298,553.594,973.278,578.281,977.767,1057.215,1247.307,1364.677,1237.357,974.774,852.086,736.13,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"evaporation",NA,"20343-D02",NA,NA,"3573","Evaporation",NA,NA,NA,NA,NA,"evaporation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2015,706.955,711.443,638.129,807.2,1046.592,1540.338,1220.899,1508.918,1520.887,1048.836,967.293,828.147,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"evaporation",NA,"20343-D02",NA,NA,"3573","Evaporation",NA,NA,NA,NA,NA,"evaporation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2016,847.597,703.962,680.771,835.628,829.867,1126.639,1303.19,1522.384,1550.063,1103.448,890.987,634.389,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"evaporation",NA,"20343-D02",NA,NA,"3573","Evaporation",NA,NA,NA,NA,NA,"evaporation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2017,763.81,662.069,626.908,665.809,877.521,872.285,1217.159,1149.082,1033.874,941.858,805.704,613.442,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"evaporation",NA,"20343-D02",NA,NA,"3573","Evaporation",NA,NA,NA,NA,NA,"evaporation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2018,382.279,335.149,384.523,497.487,616.434,1257.556,1096.236,1188.102,1083.249,672.168,430.158,490.754,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"evaporation",NA,"20343-D02",NA,NA,"3573","Evaporation",NA,NA,NA,NA,NA,"evaporation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2019,461.587,273.057,237.896,359.088,412.203,872.494,1012.045,1187.983,1033.874,804.335,625.86,473.547,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"evaporation",NA,"20343-D02",NA,NA,"3573","Evaporation",NA,NA,NA,NA,NA,"evaporation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2020,441.379,457.089,498.235,593.243,647.855,823.494,NA,NA,NA,NA,NA,NA,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"irrigation",NA,"20343-D03",NA,NA,"3573","Irrigation",NA,NA,NA,NA,NA,"irrigation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2012,NA,NA,NA,0,24.627,60.207,149.261,76.688,13.698,88.672,1.137,0.944,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"irrigation",NA,"20343-D03",NA,NA,"3573","Irrigation",NA,NA,NA,NA,NA,"irrigation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2013,0,0,0,0,24.627,54.716,89.817,63.199,125.075,60.334,15.71,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"irrigation",NA,"20343-D03",NA,NA,"3573","Irrigation",NA,NA,NA,NA,NA,"irrigation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2014,0,0,0,0,0,43.988,50.646,55.217,50.377,51.17,0,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"irrigation",NA,"20343-D03",NA,NA,"3573","Irrigation",NA,NA,NA,NA,NA,"irrigation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2015,0,0,0,0,6.77,56.923,20.947,89.585,53.504,0,0,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"irrigation",NA,"20343-D03",NA,NA,"3573","Irrigation",NA,NA,NA,NA,NA,"irrigation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2016,0,0,0.075,0,6.508,22.443,40.472,70.92,208.81,78.483,8.259,0.022,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"irrigation",NA,"20343-D03",NA,NA,"3573","Irrigation",NA,NA,NA,NA,NA,"irrigation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2017,0,0,0,0,4.414,108.706,0.253,0.273,316.11,38.228,0,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"irrigation",NA,"20343-D03",NA,NA,"3573","Irrigation",NA,NA,NA,NA,NA,"irrigation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2018,0,0,0,0,0.898,278.196,198.725,168.951,29.176,146.104,0,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"irrigation",NA,"20343-D03",NA,NA,"3573","Irrigation",NA,NA,NA,NA,NA,"irrigation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2019,0,0,0,0,0,61.135,130.304,241.554,229.195,129.294,5.536,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL",NA,"IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"irrigation",NA,"20343-D03",NA,NA,"3573","Irrigation",NA,NA,NA,NA,NA,"irrigation",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2020,0,0,0,0,0,92.929,NA,NA,NA,NA,NA,NA,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2000,1133.22,1151.92,1136.212,1301.52,1707.88,1892.44,1817.64,2273.92,1578.28,1436.16,1129.48,845.24,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2001,912.56,1039.72,1451.12,1630.64,1840.08,1855.04,2012.12,2348.72,1600.72,1286.56,1466.08,845.24,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2002,1361.36,1189.32,1309.2,1346.4,2094.4,1825.12,2109.36,2468.4,1840.08,1638.12,957.44,890.12,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2003,890,1264,1017,1144,1376,1698,2028,2730,1915,1683,1638,957,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2004,913,1264,1204,1197,1840,1601,1489,2730,2012,1975,1354,1204,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2005,1090,913,942,1249,1219,1272,1870,1803,1847,NA,NA,NA,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2006,1062,928,920,1316,1212,1212,1997,1803,1840,NA,681,920,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2007,965,868,785,1115,1122,1511,1563,591,2013,1414,1145,1160,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2008,756,1182,905,987,1084,1638,1234,897,501,583,665,419,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2009,336,478,381,448,710,680,778,1226,512,912,837,710,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2010,763,665,718,845,1436,1286,1391,1862,1399,1316,837,792,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2011,875,792,807,1204,1039,1346,2244,2012,1705,1660,1167,1025,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2012,1226,1099,1092,1572.506,1286.732,1989.946,2199.414,2244.3,2281.705,1533.605,1286.732,1496.2,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2013,1152.074,1324.137,1122.15,1294.213,1398.947,2251.781,1922.617,2169.49,2483.692,1802.921,1817.883,1069.783,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2014,1092.226,1518.643,1129.631,1256.808,1458.795,2236.819,2139.566,2872.704,2102.161,1735.592,1802.921,1324.137,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2015,1481.238,1167.036,1316.656,1466.276,1945.06,2117.123,2034.832,2880.185,2431.325,2266.743,1765.516,1331.618,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2016,1600.934,1346.58,1174.517,1638.339,1488.719,1660.782,2580.945,2730.565,2977.438,1900.174,1473.757,1638.339,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2017,1234.365,1331.618,1398.947,1870.25,1496.2,2147.047,2176.971,2162.009,2147.047,1898.678,1261.297,1496.2,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2018,1062.302,1264.289,1593.453,1301.694,1369.023,2214.376,2072.237,2162.009,2528.578,1615.896,1615.896,1084.745,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2019,1129.631,1436.352,1279.251,1234.365,1152.074,1675.744,1593.453,2558.502,1675.744,1660.782,1503.681,980.011,"thousand gallons","Metered",NA,NA,NA,NA
"NH","TR","PS","IN",NA,"john j flatly company","john j flatly nashua",NA,NA,NA,NA,"pennichuck water works",NA,"20030-S01",NA,NA,"3573","Water Supplier",NA,NA,NA,NA,NA,"pennichuck water works",NA,"110 Spit Brook Road","Nashua",NA,NA,NA,NA,NA,NA,"42.708611","71.4525",NA,2020,1137.112,1391.466,1122.15,1084.745,1279.251,1196.96,NA,NA,NA,NA,NA,NA,"thousand gallons","Metered",NA,NA,NA,NA
"NH",NA,"NA",NA,NA,"john j flatly nashua","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","3573",NA,NA,NA,NA,NA,NA,NA,NA,"110 Spit Brook Road","Nashua",NA,"NH",NA,NA,NA,NA,"42.708611","71.4525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH","RL","SW","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"beaver brook",NA,"20201-D01",NA,"NA","3541, 3559","Brook",NA,NA,NA,NA,NA,"beaver brook",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2000,16.03,11.878,21.475,6.35,20.3,12.97,10.554,28.656,10.734,13.666,14.272,10,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","SW","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"beaver brook",NA,"20201-D01",NA,"NA","3541, 3559","Brook",NA,NA,NA,NA,NA,"beaver brook",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2001,7.345,9.903,9.238,12.162,5.52,5.819,13.523,0.755,0.007,NA,NA,NA,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","SW","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"beaver brook",NA,"20201-D01",NA,"NA","3541, 3559","Brook",NA,NA,NA,NA,NA,"beaver brook",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2002,0,0,0,0,0,0,0,0,0,0,0,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","SW","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"beaver brook",NA,"20201-D01",NA,"NA","3541, 3559","Brook",NA,NA,NA,NA,NA,"beaver brook",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2003,0,0,0,0,0,0,0,0,0,0,0,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","SW","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"beaver brook",NA,"20201-D01",NA,"NA","3541, 3559","Brook",NA,NA,NA,NA,NA,"beaver brook",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2004,0,0,0,0,0,0,0,0,0,0,0,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","SW","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"beaver brook",NA,"20201-D01",NA,"NA","3541, 3559","Brook",NA,NA,NA,NA,NA,"beaver brook",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2005,0,0,0,0,0,0,0,0,0,0,0,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","SW","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"beaver brook",NA,"20201-D01",NA,"NA","3541, 3559","Brook",NA,NA,NA,NA,NA,"beaver brook",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2006,0,0,0,0,0,0,0,0,0,0,0,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","SW","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"beaver brook",NA,"20201-D01",NA,"NA","3541, 3559","Brook",NA,NA,NA,NA,NA,"beaver brook",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2007,0,0,0,0,0,0,0,0,0,0,0,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","SW","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"beaver brook",NA,"20201-D01",NA,"NA","3541, 3559","Brook",NA,NA,NA,NA,NA,"beaver brook",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2008,0,0,0,0,0,0,0,0,0,0,0,0,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","SW","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"beaver brook",NA,"20201-D01",NA,"NA","3541, 3559","Brook",NA,NA,NA,NA,NA,"beaver brook",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","PS","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"city of keene",NA,"20074-D02",NA,"NA","3541, 3559","CV",NA,NA,NA,NA,NA,"city of keene",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2000,36.708,32.784,44.6,27.694,44.459,47.545,33.753,40.194,40.326,39.804,34.2,32.944,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","PS","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"city of keene",NA,"20074-D02",NA,"NA","3541, 3559","CV",NA,NA,NA,NA,NA,"city of keene",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2001,34.703,39.644,68.744,31.604,37.774,31.227,189.559,259.923,226.263,NA,NA,NA,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","PS","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"city of keene",NA,"20074-D02",NA,"NA","3541, 3559","CV",NA,NA,NA,NA,NA,"city of keene",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2002,51.962,54.064,84.822,80.26,159.847,129.628,179.328,161.343,188.795,138.006,166.131,57.222,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","PS","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"city of keene",NA,"20074-D02",NA,"NA","3541, 3559","CV",NA,NA,NA,NA,NA,"city of keene",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2003,82.055,78.391,85.422,119.082,165.832,139.95,155.883,170.372,206.396,75.024,56.848,88.264,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","PS","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"city of keene",NA,"20074-D02",NA,"NA","3541, 3559","CV",NA,NA,NA,NA,NA,"city of keene",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2004,85.795,44.132,54.978,81.756,46.9,54.08,107.488,144.439,133.817,95.22,63.805,75.847,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","PS","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"city of keene",NA,"20074-D02",NA,"NA","3541, 3559","CV",NA,NA,NA,NA,NA,"city of keene",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2005,71.509,80.422,70.312,67.245,58.643,121.176,101.354,149.301,212.357,173.611,80.186,114.893,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","PS","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"city of keene",NA,"20074-D02",NA,"NA","3541, 3559","CV",NA,NA,NA,NA,NA,"city of keene",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2006,102.85,68.068,57.82,57.761,46.226,74.351,80.11,99.858,75.249,93.425,42.486,23.787,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","PS","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"city of keene",NA,"20074-D02",NA,"NA","3541, 3559","CV",NA,NA,NA,NA,NA,"city of keene",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2007,51.537,44.656,57.82,51.537,44.656,51.238,80.784,107.263,90.508,117.419,100.024,174.135,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","PS","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"city of keene",NA,"20074-D02",NA,"NA","3541, 3559","CV",NA,NA,NA,NA,NA,"city of keene",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2008,85.871,88.788,53.033,47.573,65.675,126.112,138.979,149.75,174.284,157.005,106.515,54.679,"thousand gallons","Metered",NA,NA,NA,NA
"NH","RL","PS","IN",NA,"kingsbury corporation","kingsbury corporation",NA,"NHG250147",NA,NA,"city of keene",NA,"20074-D02",NA,"NA","3541, 3559","CV",NA,NA,NA,NA,NA,"city of keene",NA,"80 Laurel Street","Keene",NA,"NH",NA,NA,NA,NA,"42.927778","72.270833",NA,2010,22.29,39.046,31.865,33.361,22.44,21.766,25.282,29.022,37.924,26.105,27.751,29.247,"thousand gallons","Metered",NA,NA,NA,NA
